"ID","_id","text","count","str_id"
"[32853,20482428]",712981670643830784,"RT @hederolivera: quer impressionar o chefe com seu curriculo coloca que voce ja contraiu os quatro tipo de dengue",942,"712981670643830784"
"[32853,20482429]",700113788050259969,"RT @sitecgama: Daqui uns dias mosquito da dengue ta cantando ""quero voce"" aqui de tao parado que o Fandom esta. #VoteFly #KCA",943,"700113788050259969"
"[32853,20482430]",854804335045246980,"Numero de focos de Aedes aegypti em SC supera o registrado no mesmo periodo do ano passado https://t.co/Dm5f8VNHbX",944,"854804335045246980"
"[32853,20482431]",853816042686222336,"RT @karollinemarino: 007 mtmt zika de vdd, amo muito &lt;3",945,"853816042686222336"
"[32853,20482432]",982272810872655872,"Gente nao esqueca de passar o repelente serio essa tal febre chikungunya e ossada",946,"982272810872655872"
"[32853,20482433]",988813428478435328,"RT @leonardo7785: @FoxSportsBrasil 2x1 pro @SantosFC de virada com gol de penalt do @gabigol pra expurgar a zika kkkk #VamosSerTetraSantos",947,"988813428478435328"
"[32853,20482434]",849734598380617728,"RT @sac_inter: RT @SCInternacional : Tentei sair da zika, mas a zika nao sai de mim!",948,"849734598380617728"
"[32853,20482435]",988064866794725376,"Dms pq ja tive tudo isso  Menos dengue (deus me livre) https://t.co/C8TaZmQ4on",949,"988064866794725376"
"[32853,20482436]",981279987767549952,"Reporta Salud primer caso grave de dengue https://t.co/Vh0KIHamMP",950,"981279987767549952"
"[32853,20482439]",847869080124129280,"Secretaria de Saude mobiliza comunidade para combater Aedesaegypti https://t.co/sUqaUROtcR",951,"847869080124129280"
"[32853,20482441]",981195449330790401,"@minsaude O governo se empenha em vacinar os jovens contra a dengue, indo ate as escolas. E quem gostaria de ser vacinado nao tem opcao. So pagando caro. Todos pagam impostos, mas os jovens sao quem menos pagam.",952,"981195449330790401"
"[32853,20482442]",987461424652922882,"Moradores do bairro Alto do Padeiro sao orientados sobre acoes preventivas no periodo de chuvas. Meta e combater o Aedesaegypti https://t.co/GtvYL9BOB3 https://t.co/BP0xrsfcKM",953,"987461424652922882"
"[32853,20482443]",707905654183370752,"@CulturaSP Podemos sim ajudar diminuir criadouros mosquitos ADES AEGYPTI https://t.co/WoFIk1Oobd https://t.co/V1dzShSYh2",954,"707905654183370752"
"[32853,20482444]",700815997872250882,"Nao sei porque mas isso me assusta e me da medo...combater doencas com outras bacterias...podemos criar monstros  https://t.co/d6LAkiHqQw",955,"700815997872250882"
"[32853,20482445]",707546240741974016,"Acho que acabei de matar um mosquito aedes aegypti dentro de meu quarto, que situacao perigosa https://t.co/KSbCNwK27u",956,"707546240741974016"
"[32853,20482446]",705966955128295425,"RT @anna_ritacerque: RIO DE JANEIROOOO!Se liga na convocacao! Semana que vem (sem zika) no teatro!15 (meia) e estacionamento gratuito RT h",957,"705966955128295425"
"[32853,20482447]",701902741019435008,"@bombeirospmesp Boa noite Cabo cuidado com a Zika! Abs e bom servico!",958,"701902741019435008"
"[32853,20482448]",839734556349591552,"#ginecologista em Sete Lagoas, Gestantes e Adolescentes aconselhamentos sobre o virus ZICA - 3773-3299 - Fale c/ # https://t.co/w1PLywzKa3",959,"839734556349591552"
"[32853,20482449]",850465658202619904,"Nao e possivel que mandei aquele corte chave zika da quebrada atoa",960,"850465658202619904"
"[32853,20482450]",704857963035553796,"@msilva099  To cm zika mas To na ativa KKKKKKKKKKKKKKK PAREI",961,"704857963035553796"
"[32853,20482451]",707490442062012416,"Ginecologista em Sete Lagoas, Avaliacao, deteccao e aconselhamentos sobre o virus ZICA - 3773-3299 - Fale com sua Ginecologista G000120",962,"707490442062012416"
"[32853,20482452]",999834516322648065,"@vterleski eu ja tive dengue e nossa bem pior sem comparacao... to melhor ja mas sinto dor ate hoje no frio",963,"999834516322648065"
"[32853,20482453]",984162769875369987,"RT @isnard_soares: semana cheia de zebra no futebol mundial, Barcelona tomando de 3 da Roma, Juventus assustando o Real, Cruzeiro ganhando",964,"984162769875369987"
"[32853,20482454]",991001915243843584,"""Vidio de utilidade Publica : Todos na campanha contra o A e dox egipcios da dengue"" https://t.co/ik2KgMQgWp",965,"991001915243843584"
"[32853,20482455]",843103873405476864,"Rt so pra pegar essa musica zika https://t.co/RLy1Ip1RZm",966,"843103873405476864"
"[32853,20482456]",982470139319906304,"RT @dezitotoiss: Linha de passe e comentaristas da Fox Sports cravando Vasco campeao domingo So falta algum vascaino postar foto com a lege",967,"982470139319906304"
"[32853,20482457]",846042675132403712,"RT @UOL: Esqueceram os filhos da zika: A vida de dificuldades e sustos das familias com bebes com microcefalia ",968,"846042675132403712"
"[32853,20482458]",984150301434433536,"@RayaneDutra7 Entao para de assistir o jogo , pq vc ta trazendo zika",969,"984150301434433536"
"[32853,20482459]",1000151914003214336,"RT @castanhav: Inundou? Chama o exercito falta agua? Chama o exercito Dengue? Chama o exercito Greve da policia? Chama o exercito Greve dos",970,"1000151914003214336"
"[32853,20482460]",990759326301159425,"7. Zika elimina tumor humano avancado no sistema nervoso - Jornal da Ciencia https://t.co/UrXQ4XcjZQ",971,"990759326301159425"
"[32853,20482461]",713871226641494016,"E nao, nao estou com dengue ",972,"713871226641494016"
"[32853,20482462]",851828988968411140,"Outro jogo de Libertadores que vamos ter desfalques, que zika e essa?  Deus esteja conosco! @BotafogoOficial",973,"851828988968411140"
"[32853,20482463]",842917983399923712,"Acho e pouco, isso e castigo por  que nao vem pro Brasil por causa de Zika virus. https://t.co/FEjRuk38OA",974,"842917983399923712"
"[32853,20482464]",712775773103456256,"Servidores do Samu participam de acoes contra o Aedes aegypti https://t.co/S2ZRUaJga0",975,"712775773103456256"
"[32853,20482465]",993142434560462849,"RT @MedlenRamos: Ela e zika, e, e a mulher da minha vida, nao importa quantas ligam ou quantas ficam no meu pe",976,"993142434560462849"
"[32853,20482466]",857454027419897857,"minha irma e zika lembra os dado do cartao de cabeca kkkk",977,"857454027419897857"
"[32853,20482467]",852234663104061441,"@rafaeladonatti Dengue eu acho que nao :/ mas estou quase com o pe na cova",978,"852234663104061441"
"[32853,20482468]",708430792112906240,"Ginecologista em Sete Lagoas, Exames preventivos do cancer de colo de utero, deteccao do virus ZICA  - Fale c/ Ginecologista G001702",979,"708430792112906240"
"[32853,20482469]",841005853306159106,"@Narutosan01 Narutosan sou seu INSCRITO fiel Acabei de ver seu video meu canal e o Alfa Zika To com quase 400 krl",980,"841005853306159106"
"[32853,20482470]",850775951990562816,"SECRETARIA DE SAUDE REALIZA MAIS UM MUTIRAO DA DENGUE EM SJE  Depois de ja ter passado pelos bairros Sao Joao e... https://t.co/vscO2pC15C",981,"850775951990562816"
"[32853,20482471]",842035081862643716,"RT @ggsperes: Eu so queria as papinhas, nada mais https://t.co/Zc4A9h3ot1",982,"842035081862643716"
"[32853,20482472]",709813026195550209,"Casos de dengue triplicam em cidade do interior de SP e numero passa de 15 mil: Estadao ConteudoBalanco mostra... https://t.co/HJyCOOtKme",983,"709813026195550209"
"[32853,20482473]",848703580508913664,"@lrhn_29 porra kkkkkkkkkkk, minha dm deve ta dando mosquito da dengue ja",984,"848703580508913664"
"[32853,20482474]",989799087104028673,"""Virus Zika mata tumores cerebrais humanos em experiencia com ratos"" ""https://t.co/4eO8DCAHqQ""",985,"989799087104028673"
"[32853,20482475]",838905708141772802,"cafe he porra sarava dengue",986,"838905708141772802"
"[32853,20482476]",711909010287497216,"Aedes aegypti: Carros fumace atuarao por mais uma semana em Jardim do Serido: JARDIM DO SERIDO  RN  CIDADES.... https://t.co/2JqYA6hYuD",987,"711909010287497216"
"[32853,20482477]",982989422529536000,"@jaysooon69 gago talaga amputa hahahaha syempre para d ma dengue",988,"982989422529536000"
"[32853,20482478]",712374299739475968,"RT @arielfilipe: hj eu to mais esquecido que o zika virus depois dos ultimos acontecimentos politicos no brasil e do atentado terrorista na",989,"712374299739475968"
"[32853,20482479]",841121651521650690,"@lixoinfinito o eu conheco isso ai o diretor e muito zika mas eu nunca cheguei a assistir",990,"841121651521650690"
"[32853,20482480]",701325226051768321,"RT SlanaParritic to pior que um zika virus",991,"701325226051768321"
"[32853,20482481]",856270436564430850,"RT @HambreCero: #ZikaEnArgentna  Cuarenta personas fueron contagiadas por mosquitos Aedes aegypti @RedSolidariaOk | Norte Chaco https://t",992,"856270436564430850"
"[32853,20482482]",988887407444611074,"RT @Rioeduca: Conheca o Wolbito Ha decadas, geracao apos geracao, professores e alunos abordam a questao das doencas transmitidas pelo mos",993,"988887407444611074"
"[32853,20482483]",838874100298887171,"RT @MINSA_Panama: Unidos podemos tener una ciudad libre de aedes aegypti #TodosContraelAedes https://t.co/DmpFZwCsSh",994,"838874100298887171"
"[32853,20482484]",841805566393622528,"Pior coisa que tem e essa tal de Zika ",995,"841805566393622528"
"[32853,20482485]",704365997034225664,"Provopar ajuda no combate a dengue e a zika no litoral do PR https://t.co/6oaZ5JTwmk",996,"704365997034225664"
"[32853,20482486]",709519628045852672,"Ae voce sai de ferias faz uma limpeza na sua casa por causa da dengue mesmo assim pega dengue",997,"709519628045852672"
"[32853,20482487]",844975259593965568,"A mina e zika ne? Nao e so bonita, e bem diferente das qualquer que voce fica e mete o pe.",998,"844975259593965568"
"[32853,20482488]",717397399283433472,"Reciis destaca virus #zika em sua primeira edicao de 2016 @Icict_Fiocruz https://t.co/z4nT0IWZwu https://t.co/a3VHhAvUNc",999,"717397399283433472"
"[32853,20482489]",851915548673933316,"se o seu tipo sanguineo e O e voce ama usar preto, esta fazendo roleta russa de aedes aegypti",1000,"851915548673933316"
"[32853,20482490]",699529088722214912,"As vezes a topeira vira uma #zika danada, nao e #PT? Administrar pequenos detalhes nao tem preco! @Binoculocultura",1001,"699529088722214912"
"[32853,20482491]",699064618212331520,"""Vc tem uma cara de zika virus que do"" esse Thiago kkkkk ta terrivel",1002,"699064618212331520"
"[32853,20482492]",854359718571032576,"BRASIL: Acoes de prevencao reduzem 80% os casos de dengue em Sao Luis https://t.co/e1pa6qBtKs #Reporter24Horas",1003,"854359718571032576"
"[32853,20482493]",839279988645974016,"diz o dengue, que vai vim almocar amanha kkk",1004,"839279988645974016"
"[32853,20482494]",850092117892493312,"Impacto de longo prazo do zika no Pais pode chegar a R$ 36 bilhoes https://t.co/Hno3osu4JZ https://t.co/u2cOZIopnv",1005,"850092117892493312"
"[32853,20482495]",997366458584727552,"RT @dfork_kford: Sa mga sumasagot sa tweets ni Sir Andre... be classy... do not imitate team dengue... @delavinkisses DONKISS PLAYHOUSErye",1006,"997366458584727552"
"[32853,20482496]",991006156901552128,"querido diario mais um dia q eu continuo cm zika, dor no corpo e nariz e ouvido congestionado ou seja EU TO FODIDA NA MERDA MESMO OBG",1007,"991006156901552128"
"[32853,20482497]",990792775460446208,"Quem tava com voce no deve sexta?  meus amores zika&amp;laura https://t.co/hyopqhFnim",1008,"990792775460446208"
"[32853,20482498]",983203875275575296,"@kaahCrf_09 @Bruna__CRF Tudo que vai volta kkkkkkkk essa Zika vai voltar pro seu time",1009,"983203875275575296"
"[32853,20482499]",701019248664166401,"Dengue em Manhuacu - Conselho de Saude cobra mais acao. Ja registrados 339 casos suspeitos https://t.co/u2JtCQIJOR",1010,"701019248664166401"
"[32853,20482500]",857014765239054336,"RT @GovernoDoCeara: Quer ficar longe da Dengue, da temida Zika e da Chikungunya? Nao deixe o mosquito nascer! Confira as dicas: ",1011,"857014765239054336"
"[32853,20482510]",987505561032888320,"Crl o mosquito da dengue so vem quando a luz ta apagada acendi a luz ele sumiu",1012,"987505561032888320"
"[32853,20482511]",846765376767754240,"Mutirao de Combate a Dengue recolhera lixo na Rodovia Raposo Tavares https://t.co/owuo7t9nlD https://t.co/oxuzrv33dq",1013,"846765376767754240"
"[32853,20482512]",856903992122769413,"Numero de casos de febre chikungunya cresce 631% em um mes no Ceara https://t.co/skFFIXrxyh",1014,"856903992122769413"
"[32853,20482513]",851741089501466624,"Meu corpo ta pesado, parece que to com dengue",1015,"851741089501466624"
"[32853,20482514]",716809909992611841,"Meu coracao apertado em saber que minha vozinha ta com chikungunya",1016,"716809909992611841"
"[32853,20482515]",994746098378997760,"Pai nosso que estais nos ceus, livra-nos de toda dengue, febre amarela, malaria, sarampo, caxumba e vacinas. Amem!",1017,"994746098378997760"
"[32853,20482516]",704881028028977153,"RT @anna_ritacerque: Fui no hospital, diagnosticaram zika... To c dor e mt fraca, mas nao posso parar haha agora vou dormir um pouco pq a s",1018,"704881028028977153"
"[32853,20482517]",856199185850224640,"E FESTA, E FESTA NA FAVELA ALEGRIA DO POVAO, CHEGOU O GRANDE DIA VAI PRA CIMA CORINGAO, JA TA NA HORA DESSA ZIKA ACABAR",1019,"856199185850224640"
"[32853,20482518]",703395830338883584,"RT @elcomercio: EE.UU.: nuevo caso de #zika de turista que viajo a Sudamerica  https://t.co/9482FO4jJT https://t.co/GMLB09eZgg",1020,"703395830338883584"
"[32853,20482519]",710249444113952768,"No digo pues espero no me aya picado ese zancudo zika",1021,"710249444113952768"
"[32853,20482520]",853279396773453824,"como nao amar essa dengue em pleno feriado ???? :(",1022,"853279396773453824"
"[32853,20482521]",713557896202686465,"RT @lucasmentales: ah mano vcs pode achar q nois forca mas VSF O CARA E RUIM D+ ATE MINHA AVO CEGA ALEIJADA E COM ZIKA VIRUS PROTEGERIA UMA",1023,"713557896202686465"
"[32853,20482522]",841331337533493252,"Xo Dengue revitaliza Ginasio de Esportes e visita residencias no BairroCastelani https://t.co/uOOrW0DnWQ",1024,"841331337533493252"
"[32853,20482523]",710432537303080960,"Helicoptero e utilizado no combate contra a dengue no Norte do RS: Aeronave da policia de Passo Fundo sera usa... https://t.co/7Mr9o0EJkh",1025,"710432537303080960"
"[32853,20482524]",984527451064848384,"Meu Whats ta mais parado que agua da dengue ",1026,"984527451064848384"
"[32853,20482525]",848947448835919875,"RT @Pref_Limeira: PREVENCAO- Assentamento Elizabeth Teixeira recebe acao contra dengue https://t.co/vv2TIDzwbm https://t.co/JUUG6wbYIn",1027,"848947448835919875"
"[32853,20482526]",717562717985439744,"Acho q eu to com dengue",1028,"717562717985439744"
"[32853,20482527]",985211010343735296,"Nao e zika, so estou com alergia msm",1029,"985211010343735296"
"[32853,20482528]",983541640605380608,"Pensando em ter outra gatinha, so num sei se coloco de novo o nome de chikungunya",1030,"983541640605380608"
"[32853,20482529]",985689248929116160,"@MariaClaraNeres ai chega no dia 1) quantos aminoacidos tem o rna do virus da dengue",1031,"985689248929116160"
"[32853,20482530]",987775715729903618,"@_CartolaFCDicas vai tomar amarelo dps dessa, kkkkkk cartola fc zika",1032,"987775715729903618"
"[32853,20482531]",990622576245387264,"minha vida ta tao parada q se fosse agua era foco de dengue",1033,"990622576245387264"
"[32853,20482532]",854857513455542272,"Casos provaveis de febre chikungunya ultrapassam os sete mil em Minas Gerais https://t.co/BRiL6CPCnx",1034,"854857513455542272"
"[32853,20482533]",855088740871680000,"RT @mediosperuanos: #Dengue : Tipos, sintomas y medidas preventivas https://t.co/wX11BDCaKl #QueNoTePiqueElMosquito https://t.co/NlkVP4ROpF",1035,"855088740871680000"
"[32853,20482534]",717018648624242690,"Siga @CanaisTvOnline Sobe para 11 o numero de gravidas com o virus zika em Vilhena, RO https://t.co/Wbv3YQ5Hzp tv online #tvonline",1036,"717018648624242690"
"[32853,20482535]",851627718085160960,"RT @em_com: Prefeitura de #Itabira decreta situacao de #emergencia devido a infestacao do Aedes aegypti https://t.co/bp49IWBFQU",1037,"851627718085160960"
"[32853,20482536]",713912948205494274,"RT @alloffthedrugs: Os aedes tao e massa aqui na minha casa.",1038,"713912948205494274"
"[32853,20482537]",854493758456565760,"RT @eujoaovictor_: essa zika comecou desde que o Willian Bonner e a Fatima Bernades se separaram",1039,"854493758456565760"
"[32853,20482538]",839986905295048705,"RT @sigaffc: Zika de tornozelo em ffc",1040,"839986905295048705"
"[32853,20482539]",699586353403592704,"Casos suspeitos de dengue em Divinopolis reduziram quase 60% https://t.co/3tVEgjKUM2 https://t.co/0hCYyAPi4F",1041,"699586353403592704"
"[32853,20482540]",701215040481980416," reclame da crise.Trabalhe.Seja criativo.Faca como o Aedes Aygipiti, que comecou pequeno,hoje e bem sucedido com 3 produtos no mercado",1042,"701215040481980416"
"[32853,20482541]",840277082785619968,"Continua a campanha ao combate ao mosquito da dengue no Joquei Clube! As acoes acontecem a partir das 8 horas,... https://t.co/HNTegtOvWq",1043,"840277082785619968"
"[32853,20482542]",842170100589461505,"o mafei e zika dms fala ai  Mafei e o meu ex gordo preferido https://t.co/tHEEm16lX8",1044,"842170100589461505"
"[32853,20482543]",707910081678024704,"RT @_Jackstenio: Imagens onde comecou ofogonoMuseu da LingPortuguesa. Dois focos agora: do Zika e focos de Incendio do @bobyyfera https",1045,"707910081678024704"
"[32853,20482544]",852761849074286592,"se minha dm fosse agua ja tinha dado dengue",1046,"852761849074286592"
"[32853,20482545]",708123801259790336,"meu fone tem mais grave q muito carro de zika por ai",1047,"708123801259790336"
"[32853,20482546]",995131553637421056,"RT @nialljswag: @yerispie VAI SIMM forcas ao icone com os sintomas de dengue, nois vai conseguir superar",1048,"995131553637421056"
"[32853,20482547]",998198832176476160,"@Milena_S13 Cuida amiga eu estou com Chikungunya. Tenta elevar a imunidade",1049,"998198832176476160"
"[32853,20482548]",857408497285300225,"Que vontade de reunir os amigos, esquentar pipoca no microondas e assistir um filme zika",1050,"857408497285300225"
"[32853,20482549]",850466577703211008,"RT @minsaude: Pernambuco ganha reforco de R$ 9,1 milhoes para reabilitar criancas com a sindrome congenita da Zika @SaudePE https://t.co/Ld",1051,"850466577703211008"
"[32853,20482550]",838832343913742340,"#ginecologistas em Sete Lagoas, Gestantes e Adolescentes aconselhamentos sobre o virus ZICA - 3773-3299 - Fale c/  https://t.co/ig7E19dPOy",1052,"838832343913742340"
"[32853,20482551]",990214068450480128,"Palestra com profissionais da saude foi dirigida as criancas do Projeto Asa. Curta nossa fanpage | https://t.co/0lfw3hIawM #Saude #Adamantina #Dengue #Zika #Escorpoao #SigaMais https://t.co/8LDWj7HtHh",1053,"990214068450480128"
"[32853,20482552]",703875084180721665,"Ginecologista em Sete Lagoas, Avaliacao, deteccao e aconselhamentos sobre o virus ZICA - 3773-3299 - Fale com sua Ginecologista GG00034",1054,"703875084180721665"
"[32853,20482553]",992616519724097536,"serio msm, tem horas q minha irma e zika mas tem horas q da vontade de colocar uma fita na boca dela",1055,"992616519724097536"
"[32853,20482554]",705950819754098689,"RT @negruesco: nois queria ta como? numa baladinha bebendo todas usando todo tipo de droga pegando zika atraves da saliva mas a vida nao e ",1056,"705950819754098689"
"[32853,20482555]",999850233902362624,"RT @amandhawho:  RIO VERDE E ADJACENCIAS  uma professora minha ta na UTI com dengue hemorragica e precisa de doacoes de sangue de qual",1057,"999850233902362624"
"[32853,20482556]",998370649184833536,"Como tu iria reagir se soubesse que seria pai?  Ia leva numa boa. Meo, pensa eu com um bacuri pra cima e pra baixo. Piaozinho de zika, levando no... https://t.co/ZsHpAsxf4P",1058,"998370649184833536"
"[32853,20482557]",1000433501504790528,"@br_dadepressao Nao zika desgraca",1059,"1000433501504790528"
"[32853,20482558]",848883824574566404,"o que a chikungunya tinha parado com as dores ha dias, voltou ""dicunfirca"" hoje",1060,"848883824574566404"
"[32853,20482559]",715291311230881792,"RT @JornaldoBrasil: Governo de Minas altera forma de confirmacao do Zika e registra 769 novos casos  https://t.co/r5k72Oj1rO",1061,"715291311230881792"
"[32853,20482560]",704620823471063041,"Ginecologista em Sete Lagoas, Exames preventivos do cancer de colo de utero, deteccao do virus ZICA  - Fale c/ Ginecologista G002502",1062,"704620823471063041"
"[32853,20482561]",850041642446880770,"RT @ijuneiparis: o dia em que foi descoberto uma doenca mais perigosa que o zika virus https://t.co/kyoADspxLb",1063,"850041642446880770"
"[32853,20482562]",700642825159835650,"RT @VEJA: 40% dos casos de microcefalia estao relacionadas ao zika, diz ministro https://t.co/QjPX6mbCUS",1064,"700642825159835650"
"[32853,20482563]",854920177665835009,"@jessica_allonso O melhor sempre e fazer o primeiro jogo em casa e o segundo fora, assim a zika diminui",1065,"854920177665835009"
"[32853,20482564]",705599874239229952,"RT @mariomassaccesi: Ya @Sintesis_13  #Stiuso #Nisman #Mendocinas #Ecuador #Soledad #Dengue #Boca #Melli #Obama  #Neonazis #AlejandroSanz  ",1066,"705599874239229952"
"[32853,20482565]",981287369268744193,"To sem criatividade zika  EU TO ME DESCULPA https://t.co/N10rpuOaMV",1067,"981287369268744193"
"[32853,20482566]",701835529403420672,"portalbrasil: RT blogplanalto: Dilma: A vacina contra os 4 sorotipos da dengue e um avanco p/ o Brasil pq vai assegurar uma cobertura muito",1068,"701835529403420672"
"[32853,20482567]",996768098618347520,"RT @shootercastro: As FFAA: *Fazem pontes e estradas *Garantem a lei e a ordem *Distribuem cesta basica *Levam saude nos navios *Combatem a",1069,"996768098618347520"
"[32853,20482568]",839292650347974666,"Oeste baiano: Estudantes descobrem que extrato da erva-cidreira pode matar larvas do Aedes aegypti. https://t.co/kV3kaq4hR5",1070,"839292650347974666"
"[32853,20482569]",987499593050083329,"meu cc e mais parado que agua de dengue aaaaaaaaa #surto",1071,"987499593050083329"
"[32853,20482570]",706094717142839296,"[Observador] Migrantes e zika entram nas discussoes dos eurodeputados na proxima semana https://t.co/c5zKcx3Xg6",1072,"706094717142839296"
"[32853,20482571]",980920158075138048,"MEU DEUS E ESSA COCEIRA MALDITA POR CAUSA DESSA DROGA DE DENGUE ! INFEEEEERNOOO #SOS # https://t.co/44XQzPdXfp",1073,"980920158075138048"
"[32853,20482572]",993650743700803584,"elon musk(ito da dengue) por hoje e so espero que tenham gostado boa noite Aracatuba voces foram incriveis!!",1074,"993650743700803584"
"[32853,20482573]",705130685032312834,"Ciencia&amp;Saude: Piracicaba confirma terceiro caso de virus da zika em gestante, diz Saude https://t.co/0Cllc2WpwO",1075,"705130685032312834"
"[32853,20482574]",998295986874273794,"RT @SPFCDaDecepcao: Anderson Martins tirando um mosquito da dengue do Gabisemgol https://t.co/lQg7ENmZYn",1076,"998295986874273794"
"[32853,20482575]",701159899003281408,"RT Embarque Dengue, Chikungunya e Zika - prevencao e cuidados #Zika #Saude #EmbarqueNaViagem #Lifestyle  https://t.co/Dp4GAnbnO3",1077,"701159899003281408"
"[32853,20482576]",986525367186968576,"Coronel recebe familias vitimas do ZicaVirus https://t.co/EPigiOkJZ3 https://t.co/bPY8WOji8K",1078,"986525367186968576"
"[32853,20482577]",999635627208425472,"Cientistas criam metodo mais barato e efetivo para detectar mosquito com zika https://t.co/SBujIWiX9K https://t.co/OGOVG4G7ki",1079,"999635627208425472"
"[32853,20482578]",702196993054085120,"RT @MarceloFreixo: Meu artigo ""Zika e saneamento"" na @folha: https://t.co/2nagti2KbT /// Pra quem nao conseguir acessar, tem aqui tbm: http",1080,"702196993054085120"
"[32853,20482579]",710130306649423872,"#CE notifica 8 casos de microcefalia relacionados ao zika - Terra Brasil https://t.co/N4p9yz6CBV",1081,"710130306649423872"
"[32853,20482580]",704083087274045440,"Casa abandonada no Lago Sul desde 2003 pode ser criadouro de mosquito da dengue https://t.co/MJot4ONvGG",1082,"704083087274045440"
"[32853,20482581]",839385203046928385,"Claudia Collucci: Pais esqueceu depressa das mulheres vitimas do virus da zika https://t.co/b0C7eQRVaI https://t.co/1vTOdPLikL",1083,"839385203046928385"
"[32853,20482582]",988934948672409601,"Tem que ter foto minha tbm ne  Neguinha, zika, estranha, de boas e claro marrenta ",1084,"988934948672409601"
"[32853,20482583]",1000483255240425472,"meu primo foi pra marcha da maconha ahahahahahahahha namoral meu primo eh o mais zika da familia dps de mim, outro ovelha negra, amo mt",1085,"1000483255240425472"
"[32853,20482584]",990751596291264513,"RT @jornalnacional: Virus da zika pode ajudar a tratar alguns tipos de cancer, diz pesquisa. Cientistas brasileiros esperam agora avancar e",1086,"990751596291264513"
"[32853,20482585]",700146955729633280,"Ginecologista em Sete Lagoas, Exames preventivos do cancer de colo de utero, deteccao do virus ZICA  - Fale c/ Ginecologista G002450",1087,"700146955729633280"
"[32853,20482586]",999273274067554306,"Estou feliz por estar rolando protesto aqui. Logo nesta cidade que e mais parada que foco de mosquito da dengue.",1088,"999273274067554306"
"[32853,20482587]",718395106643062784,"@RamaCarp3 naa olvidate que vaya, parece que tengo dengue jajajaja",1089,"718395106643062784"
"[32853,20482588]",1000883537791381510,"Se fosse no Brasil seria dengue #MaratonaSupernatural",1090,"1000883537791381510"
"[32853,20482589]",700718830192996352,"Notificacao de casos pelo virus Zika passa a ser obrigatoria noBrasil https://t.co/JJP02Y0EcE",1091,"700718830192996352"
"[32853,20482590]",984141640699965440,"RT @PoetasFla: Senhor, que a zika da CHAMPIONS league fique nos espanhois",1092,"984141640699965440"
"[32853,20482591]",990419006124212225,"Mosquitoes Ride Drones To Reduce Zika https://t.co/c4jHpvuG2K https://t.co/SCDVzUDHBV",1093,"990419006124212225"
"[32853,20482592]",983511309605130240,"@punk_silver Voce pode aplicar no site antes de finalizar seu carrinho, ai podera ver os valores. Cupom do @CanalDoS4ULLO e zika! https://t.co/SsRESBzwcy",1094,"983511309605130240"
"[32853,20482593]",858059307480485891,"RT @josefucs: ""Greve? Que greve? Pensei que era o Dia de Combate a Dengue, porque so via pneu queimando!"" Poesia pura de um sabio das redes",1095,"858059307480485891"
"[32853,20482594]",994253555501555717,"RT @dengueferrari: Copio este tw que vi para mi(dengue) Tengo 19 aos y fumo cigarrillos, quiero hacer una promesa, cada rt que tenga aca e",1096,"994253555501555717"
"[32853,20482595]",985927319914209281,"RT @LilRafx: chego o tempo mais zika de todos",1097,"985927319914209281"
"[32853,20482596]",984927219658186752,"Porto Velho reduz casos de dengue e chinkungunya apos Ministerio da Saude apontar risco de surto | https://t.co/wIlHtlAvOz https://t.co/NYmMIxnFOW",1098,"984927219658186752"
"[32853,20482597]",710284729594028033,"Gostei de um video @YouTube de @sir_cavaleiro https://t.co/clBGR7XJ16 ESTOU COM DENGUE GALERA!?",1099,"710284729594028033"
"[32853,20482598]",996138406236352512,"meu deus o mosquito da dengue tava no banheiro e eu entrei em desespero",1100,"996138406236352512"
"[32853,20482599]",845420836899184640,"Bom fim de semana so pra quem, alem da gripe, ta com suspeita de dengue",1101,"845420836899184640"
"[32853,20482600]",987799635119964160,"-Yo: Mosquitos de mierda no me dejan de picar. -Prima: Ponete repelente inutil. -Yo: Me pican igual, sangre dulce. -Prima: Es porque sos un meloso del orto ojala te de dengue. - https://t.co/KilD0fzmYG",1102,"987799635119964160"
"[32853,20482601]",855930908112715776,"porra minha tia e zika me arrumou o dinheiro",1103,"855930908112715776"
"[32853,20482602]",997204873488760833,"Forca-tarefa combate mosquito transmissor da Dengue em bairros mais infestados de Para de Minas https://t.co/zkmi6ztx3Q",1104,"997204873488760833"
"[32853,20482603]",702323126139539456,"Esse nao cansa de ser tombado. Fica na sua o resto de dengue depois da Aids #BBB16  https://t.co/8EBwSgI6Hc",1105,"702323126139539456"
"[32853,20482604]",849800133952897024,"Parabens a todas as maes menos pra mae do aedes aegypti.",1106,"849800133952897024"
"[32853,20482605]",852627662606655488,"Feliz dia do beijo pra vcs, eu vou esperar o verao ja que minha vida amorosa ta parada igual foco de dengue",1107,"852627662606655488"
"[32853,20482606]",988540654522437639,"@lminin To tranquilo de festinha zika kkkk",1108,"988540654522437639"
"[32853,20482607]",852510602199265281,"A dengue tem cura... https://t.co/aGvn0o1kbK",1109,"852510602199265281"
"[32853,20482608]",717022173261484032,"Sala de Convidados  Zika e Determinantes Sociais deSaude https://t.co/7Mgfp0aI0l https://t.co/WyNrQfA6k0",1110,"717022173261484032"
"[32853,20482609]",705892174752313344,"RT @izabelasilveir: chuva, agua, aedes aegypti, zika virus, chikungunya, pessoas, uma boa sorte a todos",1111,"705892174752313344"
